,cell_line,train_rmse,valid_rmse,test_rmse,train_r2,valid_r2,test_r2,# trainable params,random_seed,best_epoch,batch_size,lr,data_split_seed
0,DU-145,0.2432231591600435,0.6541438654529274,0.6652179673588667,0.9475361273554502,0.6327783439917214,0.5910987367811895,803681,7,112,128,0.0001,1
1,DU-145,0.2079708219415159,0.6601163851571827,0.6511278933326523,0.9591029184809186,0.6287452273677712,0.6038432102434559,803681,77,145,128,0.0001,1
2,DU-145,0.30080064071033724,0.6642095490824282,0.6772612259487112,0.9220986638867992,0.6223236468999566,0.5882790030782945,803681,777,121,128,0.0001,1
