,cell_line,train_rmse,valid_rmse,test_rmse,train_r2,valid_r2,test_r2,# trainable params,random_seed,best_epoch,batch_size,lr,data_split_seed
0,A2780,0.20924593820097945,0.6449636488974705,0.7241384424728999,0.9714423455942056,0.7294244065444319,0.6702025256180597,803681,7,144,128,0.0001,1
1,A2780,0.2281457715500437,0.6595164023638098,0.7250675528678652,0.9667264627211412,0.7169418227078714,0.6711606201085066,803681,77,147,128,0.0001,1
2,A2780,0.30360317249933955,0.6744608079801439,0.7517252025107973,0.9411304420369996,0.7042230808860097,0.6490860220028799,803681,777,129,128,0.0001,1
