,cell_line,train_rmse,valid_rmse,test_rmse,train_r2,valid_r2,test_r2,# trainable params,random_seed,best_epoch,batch_size,lr,data_split_seed
0,KB,0.30769679012857004,0.7513552942499874,0.7337977216472243,0.9511495213156312,0.6789057341745932,0.7236635494748241,803681,7,104,128,0.0001,1
1,KB,0.3743269688927722,0.7674798823842538,0.7460213408813172,0.9239199284716096,0.6632297638600647,0.7116270219815632,803681,77,99,128,0.0001,1
2,KB,0.4177497494956271,0.7594999336087923,0.7590286998114136,0.9042055219689832,0.6711534305078121,0.7022601520651113,803681,777,92,128,0.0001,1
