,cell_line,train_rmse,valid_rmse,test_rmse,train_r2,valid_r2,test_r2,# trainable params,random_seed,best_epoch,batch_size,lr,data_split_seed
0,LoVo,0.26300047574848145,0.7182752896810822,0.7485592316487258,0.960705039228288,0.6339258539655673,0.6001388071168225,803681,7,186,128,0.0001,1
1,LoVo,0.2856912432752646,0.7091863062541585,0.7651348815804314,0.9534813231284072,0.6475143038723671,0.5825718926257921,803681,77,195,128,0.0001,1
2,LoVo,0.2882068818057115,0.7266458772849024,0.7795961782865586,0.9437731117221156,0.6241135233040855,0.5668163971765713,803681,777,211,128,0.0001,1
